1902,2019-05-31,2019-06-02,"German Freestyle Disc Championship 2019",german-freestyle-disc-championship-2019
1903,2018-11-02,2018-11-04,"Golden Gate Shred 2018",golden-gate-shred-2018
1904,2018-10-27,2018-10-27,"123 Four Seasons Hat Tournament // Fall Edition 2018",123-four-seasons-hat-tournament-fall-edition-2018
1905,2019-03-08,2019-03-10,"HolyJam 2019",holyjam-2019
1906,2019-07-08,2019-07-13,"2019 World Overall Flying Disc Championships",2019-world-overall-flying-disc-championships
1907,2019-04-26,2019-04-28,"VA States 2019 - Overall tournament",va-states-2019-overall-tournament
1908,2019-04-20,2019-04-22,"Paganello 2019",paganello-2019
1909,2019-02-02,2019-02-03,"In den Hallen 2019",in-den-hallen-2019
1910,2018-11-17,2018-11-17,"Israel's Freestyle Frisbee Kova #6 (HAT) Tournament",israels-freestyle-frisbee-kova-6-hat-tournament
1911,2019-08-16,2019-08-18,"Viking jam 2019",viking-jam
1912,2019-10-05,2019-10-06,"Anzio Jam 6",anzio-jam-6
1914,2019-10-10,2019-10-13,"FPAW 2019",fpaw-2019
1915,2019-08-10,2019-08-10,"Cranbury Jam 3",cranbury-jam-3
1916,2019-08-23,2019-08-25,"Trnava Frisbee Games 2019",trnava-frisbee-games-2019
1917,2019-01-12,2019-01-12,"City versus City - New York vs Medellin [online competition]",city-versus-city-new-york-vs-medellin-online-competition
1918,2019-01-26,2019-01-26,"City versus City - Berlin vs Bologna [online competition]",city-versus-city-berlin-vs-bologna-online-competition
1919,2019-02-09,2019-02-09,"CITY VERSUS CITY 2019 – FINALS [ONLINE COMPETITION]",city-versus-city-2019-finals-online-competition
1920,2019-02-23,2019-02-23,"123 Four Season Berlin Hat - Edition Winter 2019",123-four-season-berlin-hat-edition-winter-2019
1921,2019-04-27,2019-04-28,"Bibione Beach Challenge 2019",bibione-beach-challenge-2019
1922,2019-06-07,2019-06-09,"Italian Freestyle Open 2019",italian-freestyle-open-2019
1925,2019-06-21,2019-06-23,"SunSlash SandRise - part 1",sunslash-sandrise
1927,2019-08-23,2019-08-25,"SunSlash SandSet - part 2",sunslash-sandset
1928,2019-04-27,2019-04-27,"123 4 Seasons Spring Hat Tournament",123-4-seasons-spring-hat-tournament
1929,2019-10-19,2019-10-19,"Ilka's Birthday HAT",ilkas-birthday-hat
1930,2019-09-13,2019-09-15,"World Urban Games 2019",world-urban-games-2019
1931,2019-09-28,2019-09-29,"Beach Stylers 2019",beach-stylers-2019
1932,2019-09-21,2019-09-22,"26^ Coppa città di Milano",26-coppa-citta-di-milano
1933,2019-06-28,2019-06-30,"Munich Mash 2019",munich-mash-2019
1934,2019-06-29,2019-06-29,"Israeli Kova #8 (Hat) Tournament - Spring edition 2019",israeli-kova-8-hat-tournament-spring-edition-2019
1935,2019-07-27,2019-07-27,"123 Four Seasons Hat Tournament // Summer Edition 2019",123-four-seasons-hat-tournament-summer-edition-2019
1936,2020-07-25,2020-07-25,"AmsterJam 2020",amsterjam-2020
1937,2020-03-13,2020-03-15,"Frisbeer Cup 2020",frisbeer-cup-2020
1938,2019-09-27,2019-09-29,"Wies'n Jam 2019 - Oktoberfest Tournament",wiesn-jam-2019-oktoberfest-tournament
1939,2019-09-21,2019-09-21,"Sheep Meadow Guerilla Hat",sheep-meadow-guerilla-hat
1940,2019-11-16,2019-11-17,"Jam Britannia 2019",jam-britannia-2019
1941,2020-05-30,2020-05-31,"BelJam 2019",beljam-2019
1942,2020-05-23,2020-05-25,"Jammers 2020",jammers-2020
1943,2020-06-05,2020-06-07,"Disc Days Cologne 2020 - German Championships",disc-days-cologne-2020
1944,2020-10-16,2020-10-18,"Ilka's Birthday HAT 2020",ilkas-birthday-hat-2020
1945,2020-01-04,2020-01-05,"In den Hallen 2020",in-den-hallen-2020
1946,2020-08-20,2020-08-23,"Sandslash 2020",sandslash-2020
1947,2020-03-20,2020-03-21,"Your Jam is Waiting HAT 2020",your-jam-is-waiting-hat-2020
1948,2020-06-27,2020-06-28,"Once In A Life Time Midnight Sun Beach Jam",once-in-a-life-time-midnight-sun-beach-jam
1949,2020-09-02,2020-09-05,"FPA World Championships 2020 - Tel Aviv",fpaw-2020
1950,2020-07-11,2020-07-18,"Freestyle Development Event @ WFDF World Ultimate and Guts Championships",freestyle-development-event-wfdf-world-ultimate-and-guts-championships
1951,2020-10-01,2020-10-07,"Freestyle Development Event @ TAFISA World Sport for All Games",freestyle-development-event-tafisa-world-sport-for-all-games
1952,2020-01-17,2020-01-18,"Torneo Juntos Es Mejor Freestyle Frisbee 2020",torneo-juntos-es-mejor-freestyle-frisbee-2020
1953,2020-05-02,2020-05-03,"Anzio Spring Jam",anzio-spring-jam-tbc
1954,2020-08-07,2020-08-08,"US Open Overall Flying Disc Championships",us-open-overall-flying-disc-championships
1955,2020-08-13,2020-08-16,"EFO 2020 - Trnava Frisbee Games",efo-2020-trnava-frisbee-games-tentative-date
1956,2020-10-03,2020-10-04,"Anzio Jam 7",anzio-jam-7
1957,2020-04-25,2020-04-26,"ITALIAN FREESTYLE OPEN 2020",italian-freestyle-open-2020
1958,2020-04-24,2020-04-26,"44th VA States",44th-va-states
1959,2020-06-05,2020-06-06,"Trento Frisbee Festival",trento-frisbee-festival
1960,2020-11-14,2020-11-15,"Jam Britannia 2020",jam-britannia-2020
1961,2020-02-08,2020-02-08,"123-Four Seasons Hat Tournament - Winter Edition 2020",123-four-seasons-hat-tournament-winter-edition-2020
1962,2020-09-12,2020-09-13,"27^ Coppa Città di Milano",27-coppa-citta-di-milano
1963,2020-05-21,2020-05-24,"Jamvention Freiburg",jamvention-freiburg
1964,2020-09-19,2020-09-20,"Vicenza FrisBeat",vicenza-frisbeat
1965,2020-07-04,2020-07-05,"SunBreak 2020",sunbreak-2020
1966,2020-08-01,2020-08-02,"Cranbury Jam 4",cranbury-jam-4
1967,1984-07-21,1984-07-22,"1984 FPA freestyle frisbee world championships",1984-fpa-freestyle-frisbee-world-championships
1969,1984-07-01,1984-07-02,"1984 World Disc Games freestyle frisbee championships",1984-world-disc-games-freestyle-frisbee-championships
1970,1988-07-23,1988-07-24,"1988 FPA freestyle frisbee world championships",1988-fpa-freestyle-frisbee-world-championships
1971,1989-07-13,1989-07-14,"1989 US Open Freestyle Frisbee Championships, La Mirada",1989-us-open-freestyle-frisbee-championships-la-mirada
1972,1991-09-01,1991-09-02,"1991 WFDF World Freestyle Frisbee Championships",1991-wfdf-world-freestyle-frisbee-championships
1973,1983-08-06,1983-08-11,"1983 World Disc Championships",1983-world-disc-championships
1974,1991-07-14,1991-07-15,"1991 FPA World Freestyle Frisbee Championships",1991-fpa-world-freestyle-frisbee-championships
1975,1984-06-27,1984-07-01,"1984 US Open Frisbee Championships - Freestyle",1984-us-open-frisbee-championships
1976,1984-01-01,1984-01-01,"1984 Worlds Indoors",1984-worlds-indoors
1977,1985-08-14,1985-08-16,"1985 US Open Frisbee Championships",1985-us-open-frisbee-championships
1979,1986-01-01,1986-01-01,"1986 World Indoor Freestyle Frisbee Championships",1986-world-indoor-freestyle-frisbee-championships
1980,1986-01-02,1986-01-02,"1986 FPA World Freestyle Frisbee Championships",1986-fpa-world-freestyle-frisbee-championships
1981,1986-01-03,1986-01-03,"1986 US Open Frisbee Championships",1986-us-open-frisbee-championships
1982,1988-01-10,1988-01-10,"1988 US Open Frisbee Championships",1988-us-open
1983,1989-02-01,1989-02-01,"1989 FPA Freestyle Frisbee World Championships",1989-fpa-freestyle-frisbee-world-championships
1984,2013-08-14,2013-08-15,"2013 FPA World Freestyle Frisbee Championships",2013-fpa-world-freestyle-frisbee-championships
1985,2009-08-26,2009-08-28,"2009 FPA World Freestyle Frisbee Championships",2009-fpa-world-freestyle-frisbee-championships
1986,2013-08-14,2013-08-15,"2013 FPA World Freestyle Frisbee Championships",2013-fpa-world-freestyle-frisbee-championships-2
1987,2021-10-17,2021-10-17,"Cranbury Jam 5",cranbury-jam-5
1988,2021-06-05,2021-06-05,"Kova #10 - Israjammers Hat (Spring edition)",kova-10-israjammers-hat-spring-edition
1989,2021-10-30,2021-10-31,"Primer Campeonato Mexicano de Freestyle: Rumbo al Mictlān",primer-campeonato-mexicano-de-freestyle-rumbo-al-mictlan
1991,2021-08-20,2021-08-22,"SandSlash Dębki 2021",sandslash-debki-2021
1992,2021-07-17,2021-07-18,"AmsterJam 2021",amsterjam-2021
1993,2022-07-16,2022-07-17,"AmsterJam 2022 (20th anniversary!)",amsterjam-2022-20th-anniversary
1994,2021-08-28,2021-08-28,"123-Four Seasons HAT Tournament - Summer Edition 2021",123-four-seasons-hat-tournament-summer-edition-2021
1996,2022-02-25,2022-02-27,"Frisbeer Cup 2022",frisbeer-cup-2022
1999,2021-10-16,2021-10-18,"Golden Gate Shred 2021",golden-gate-shred-2021
2000,2021-12-03,2021-12-05,"Gran Jam '21",gran-jam-21
2001,2021-12-04,2021-12-05,"Jam Diego",jam-diego
2002,2021-10-02,2021-10-03,"Anzio Jam 8",anzio-jam-8
2003,2022-06-18,2022-06-19,"II Mosquito Hat Tournament",ii-mosquito-hat-tournament
2004,2022-09-24,2022-09-24,"29^ Coppa Città di Milano",29-coppa-citta-di-milano
2005,2021-12-04,2021-12-05,"Junior Indie Freestyle Disc Championships",junior-indie-freestyle-disc-championships
2006,2021-12-25,2021-12-25,"Israeli Freestyle Championship 2021",israeli-freestyle-championship-2021
2009,2022-12-16,2022-12-18,"Gran Jam '22",gran-jam-22
2012,2022-05-26,2022-05-29,"Jamvention 2.0.",jamvention-2-0
2014,2022-06-24,2022-06-26,"Munich MASH",munich-mash
2015,2022-05-28,2022-05-30,"The Jam (formerly The Jammers)",the-jam-formerly-the-jammers
2016,2022-09-21,2022-09-24,"FPA WORLDS 2022 - MILANO",fpa-worlds-2022-tel-aviv
2017,2022-04-16,2022-04-17,"Paganello Freestyle Challenge",paganello-freestyle-challenge
2018,2022-10-01,2022-10-02,"Anzio Jam 9",anzio-jam-9
2019,2022-05-14,2022-05-15,"Anzio Spring Jam 2022",anzio-spring-jam
2020,2022-11-12,2022-11-13,"Jam Britannia 6",jam-britannia-6
2021,2022-12-16,2022-12-18,"Gran Jam 2022",gran-jam-2022
2022,2023-02-24,2023-02-26,"Frisbeer Cup 2023",frisbeer-cup-2023
2023,2022-11-25,2022-11-27,"1st Twin City Warsaw/Berlin Jam-Conference",1st-twin-city-warsaw-berlin-jam-conference
2024,2022-10-14,2022-10-16,"123Four Season Hat Tournent Autumn Edition",123four-season-hat-tournent-autumn-edition
2025,2023-06-03,2023-06-04,"The Jam",the-jam
2026,2023-01-21,2023-01-22,"Juntos Es Mejor 3",juntos-es-mejor-3
2027,2023-02-18,2023-02-19,"123-FOUR Seasons Hat Tournament –  Winter Edition 2023",123-four-seasons-hat-tournament-winter-edition-2023
2028,2023-03-18,2023-03-19,"YJIW 2023",yjiw
2029,2023-04-15,2023-04-16,"German Open 2023",german-open-2023
2031,2023-07-22,2023-07-23,"AmsterJAM 2023",amsterjam-2023
2032,2023-09-22,2023-09-24,"Oktoberfest Tournament ("Wies'n Jam")",oktoberfest-tournament-wiesn-jam
2034,2023-08-21,2023-08-27,"FPA World Championships",fpa-world-championships-2
2035,2023-06-30,2023-07-02,"Munich Mash 2023",munich-mash-2
2036,2023-05-20,2023-05-21,"The Jam Session - Munich",the-jam-session-munich
2037,2024-01-06,2024-01-07,"Gran Jam '24",gran-jam-24
2038,2024-02-23,2024-02-25,"Frisbeer Cup 2024",frisbeer-cup-2024
2039,2023-06-23,2023-06-25,"Trentino Mountain Jam",trentino-mountain-jam
2040,2023-08-05,2023-08-06,"VIKING JAM 2023",viking-jam-2023
2041,2023-09-24,2023-09-24,"The 7th Annual Cranbury Jam",the-7th-annual-cranbury-jam
2042,2023-07-14,2023-07-16,"1234 seasons Berlin hat tournament - summer edition",1234-seasons-berlin-hat-tournament-summer-edition
2043,2024-02-17,2024-02-17,"123-4 Season HAT tournament - Winter 2024",123-4-season-hat-tournament-winter-2024
2044,2024-05-25,2024-05-26,"The Jam Session vol. 2",the-jam-session-vol-2
2045,2024-08-14,2024-08-18,"FPAW 2024 - Warsaw",fpaw-2024-warsaw
2046,2024-08-23,2024-08-25,"Sandslash 2024",sandslash-2024
2047,2024-06-22,2024-06-23,"German Championships 2024",german-championships-2024
2048,2024-02-17,2024-02-18,"Torneo di S. Valentino",torneo-di-s-valentino
2049,2024-02-17,2024-02-18,"123-4 Berlin HAT - Winter 2024",123-4-berlin-hat-winter-2024
2050,2024-03-22,2024-03-24,"YJIW 2024",yjiw-2024
2051,2024-03-30,2024-03-31,"Paganello 2024",paganello-2024
2052,2024-04-19,2024-04-21,"VA States 2024",va-states-2024
2053,2024-05-11,2024-05-12,"Anzio Spring Jam 3",anzio-spring-jam-3
2055,2024-05-23,2024-05-27,"The Jam 2024",the-jam-2024
2056,2024-07-25,2024-07-27,"AmsterJAM 2024",amsterjam-2024
2057,2024-09-06,2024-09-08,"Summit & Sea 2024",summit-sea-2024
2058,2024-09-20,2024-09-22,"Coppa Citá di Milano 2024",coppa-cita-di-milano-2024
2060,2024-10-05,2024-10-06,"Anzio Jam 11",anzio-jam-11
2061,2024-08-02,2024-08-04,"Viking Jam 2024",viking-jam-2024
2062,2024-07-28,2024-07-28,"Toronto Summer Jam",toronto-summer-jam
2063,2024-10-19,2024-10-20,"Ilka's birthday hat tournament",ilkas-birthday-hat-tournament
2064,2024-08-30,2024-09-01,"South Side Battle",south-side-battle
2065,2024-09-27,2024-09-29,"Wies'n Jam",wiesn-jam
2068,2025-05-24,2025-05-26,"The Jam/The Jammers",the-jam-3
2069,2025-02-01,2025-02-01,"123-4 SEASON HAT TOURNAMENT - WINTER EDITION 2025",123-4-season-hat-tournament-winter-edition-2025
2070,2025-03-07,2025-03-09,"Frisbeer Cup 2025",frisbeer-cup-2025
2071,2025-04-04,2025-04-06,""Your Jam Is Waiting" (YJIW)",your-jam-is-waiting-yjiw
2072,2025-04-18,2025-04-20,"32nd Paganello Freestyle Challenge",32nd-paganello-freestyle-challenge
2073,2025-04-25,2025-04-27,"49th Annual Virginia States",49th-annual-virginia-states
2074,2025-05-17,2025-05-18,"Anzio Spring Jam 4",anzio-spring-jam-4
2075,2025-07-17,2025-07-20,"18th German Championships",18th-german-championships
2076,2025-07-26,2025-07-27,"AmsterJam 2025",amsterjam-2025
2077,2025-07-26,2025-07-27,"Meadow Hat 2025",meadow-hat-2025
2078,2025-07-30,2025-08-03,"44th FPA World Championships",44th-fpa-world-championships
2080,2025-08-22,2025-08-24,"Sandslash 2025",sandslash-2025
2081,2025-10-05,2025-10-05,"Anzio Jam 12",anzio-jam-12
2082,2025-10-17,2025-10-19,"Ilka's Hat Tournament",ilkas-hat-tournament
2083,2025-08-08,2025-08-10,"Viking Jam 2025",viking-jam-2025
2084,2025-01-18,2025-01-20,"Juntos Es Mejor 2025",juntos-es-mejor-2025
2085,2025-09-19,2025-09-21,"32^ Coppa Città di Milano",32-coppa-citta-di-milano
2086,2025-07-12,2025-07-13,"AmsterJam Part 1",amsterjam-part-1
2087,2015-06-26,2025-06-30,"FPAW 2015",fpaw-2015
2088,2025-08-22,2025-08-22,"FPAW 2015 Coop",fpaw-2015-2
2089,2025-03-13,2026-03-15,"Frisbeer Cup 2026",frisbeer-cup-2026
